342,29-06-2011,2011-2012,2011-2012,AIE,RCPT,889296,11CETBT105026,11CETBT105026,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,246,TUITION FEE,0,128000,0,0,0,0,0,0,0,
343,29-06-2011,2011-2012,2011-2012,AIE,RCPT,889296,11CETBT105026,11CETBT105026,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,246,Security Fee,0,10000,0,0,0,0,0,0,0,
344,29-06-2011,2011-2012,2011-2012,AIE,RCPT,889256,11CETBT105030,11CETBT105030,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,284,TUITION FEE,0,128000,0,0,0,0,0,0,0,
345,29-06-2011,2011-2012,2011-2012,AIE,RCPT,889256,11CETBT105030,11CETBT105030,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,284,Security Fee,0,10000,0,0,0,0,0,0,0,
346,29-06-2011,2011-2012,2011-2012,AIE,RCPT,889303,11CETBT105025,11CETBT105025,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,245,TUITION FEE,0,128000,0,0,0,0,0,0,0,
347,29-06-2011,2011-2012,2011-2012,AIE,RCPT,889303,11CETBT105025,11CETBT105025,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,245,Security Fee,0,10000,0,0,0,0,0,0,0,
348,29-06-2011,2011-2012,2011-2012,AIE,RCPT,896388,11CETBT101059,11CETBT101059,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,293,TUITION FEE,0,128000,0,0,0,0,0,0,0,
349,29-06-2011,2011-2012,2011-2012,AIE,RCPT,896388,11CETBT101059,11CETBT101059,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,293,Security Fee,0,10000,0,0,0,0,0,0,0,
350,29-06-2011,2011-2012,2011-2012,AIE,RCPT,889246,11CETBT105032,11CETBT105032,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,286,TUITION FEE,0,128000,0,0,0,0,0,0,0,
351,29-06-2011,2011-2012,2011-2012,AIE,RCPT,889246,11CETBT105032,11CETBT105032,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,286,Security Fee,0,10000,0,0,0,0,0,0,0,
352,29-06-2011,2011-2012,2011-2012,AIE,RCPT,889251,11CETBT105031,11CETBT105031,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,285,TUITION FEE,0,128000,0,0,0,0,0,0,0,
353,29-06-2011,2011-2012,2011-2012,AIE,RCPT,889251,11CETBT105031,11CETBT105031,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,285,Security Fee,0,10000,0,0,0,0,0,0,0,
354,29-06-2011,2011-2012,2011-2012,AIE,RCPT,889282,11CETBT105028,11CETBT105028,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,271,TUITION FEE,0,128000,0,0,0,0,0,0,0,
355,29-06-2011,2011-2012,2011-2012,AIE,RCPT,889282,11CETBT105028,11CETBT105028,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,271,Security Fee,0,10000,0,0,0,0,0,0,0,
356,29-06-2011,2011-2012,2011-2012,AIE,RCPT,896411,11CETBT101055,11CETBT101055,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,2846,TUITION FEE,0,128000,0,0,0,0,0,0,0,
357,29-06-2011,2011-2012,2011-2012,AIE,RCPT,896411,11CETBT101055,11CETBT101055,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,2846,Security Fee,0,10000,0,0,0,0,0,0,0,
358,29-06-2011,2011-2012,2011-2012,AIE,RCPT,893326,11CETBT102026,11CETBT102026,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,2903,TUITION FEE,0,39000,0,0,0,0,0,0,0,
359,29-06-2011,2011-2012,2011-2012,AIE,RCPT,893326,11CETBT102026,11CETBT102026,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,2903,Security Fee,0,10000,0,0,0,0,0,0,0,
360,29-06-2011,2011-2012,2011-2012,AIE,RCPT,896470,11CETBT101050,11CETBT101050,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,251,TUITION FEE,0,128000,0,0,0,0,0,0,0,
361,29-06-2011,2011-2012,2011-2012,AIE,RCPT,896470,11CETBT101050,11CETBT101050,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,251,Security Fee,0,10000,0,0,0,0,0,0,0,
362,29-06-2011,2011-2012,2011-2012,AIE,RCPT,896481,11CETBT101049,11CETBT101049,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,250,TUITION FEE,0,128000,0,0,0,0,0,0,0,
363,29-06-2011,2011-2012,2011-2012,AIE,RCPT,896481,11CETBT101049,11CETBT101049,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,250,Security Fee,0,10000,0,0,0,0,0,0,0,
364,29-06-2011,2011-2012,2011-2012,AIE,RCPT,896486,11CETBT101048,11CETBT101048,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,2838,TUITION FEE,0,128000,0,0,0,0,0,0,0,
365,29-06-2011,2011-2012,2011-2012,AIE,RCPT,896486,11CETBT101048,11CETBT101048,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,2838,Security Fee,0,10000,0,0,0,0,0,0,0,
366,29-06-2011,2011-2012,2011-2012,AIE,RCPT,896453,11CETBT101051,11CETBT101051,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,255,TUITION FEE,0,128000,0,0,0,0,0,0,0,
367,29-06-2011,2011-2012,2011-2012,AIE,RCPT,896453,11CETBT101051,11CETBT101051,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,255,Security Fee,0,10000,0,0,0,0,0,0,0,
368,29-06-2011,2011-2012,2011-2012,AIE,RCPT,896444,11CETBT101052,11CETBT101052,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,2841,Ajustable_Excess_Amount,0,6000,0,0,0,0,0,0,0,
369,29-06-2011,2011-2012,2011-2012,AIE,RCPT,896434,11CETBT101053,11CETBT101053,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,2843,Ajustable_Excess_Amount,0,6000,0,0,0,0,0,0,0,
370,29-06-2011,2011-2012,2011-2012,AIE,RCPT,896443,11CETBT101052,11CETBT101052,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,2840,TUITION FEE,0,128000,0,0,0,0,0,0,0,
371,29-06-2011,2011-2012,2011-2012,AIE,RCPT,896443,11CETBT101052,11CETBT101052,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,2840,Security Fee,0,10000,0,0,0,0,0,0,0,
372,29-06-2011,2011-2012,2011-2012,AIE,RCPT,896487,11CETBT101048,11CETBT101048,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,2839,Ajustable_Excess_Amount,0,6000,0,0,0,0,0,0,0,
373,29-06-2011,2011-2012,2011-2012,AIE,RCPT,896488,11CETBT101047,11CETBT101047,No Information,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 I Sem II,237,TUITION FEE,0,128000,0,0,0,0,0,0,0,
374,29-06-2011,2011-2012,2011-2012,AIE,RCPT,896488,11CETBT101047,11CETBT101047,No Information,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 I Sem II,237,Security Fee,0,10000,0,0,0,0,0,0,0,
375,29-06-2011,2011-2012,2011-2012,AIE,RCPT,889991,11CETBT104004,11CETBT104004,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electrical & Electronics Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electrical & Electronics Engineering 2011-2012 IV Sem VIII,280,TUITION FEE,0,128000,0,0,0,0,0,0,0,
376,29-06-2011,2011-2012,2011-2012,AIE,RCPT,889991,11CETBT104004,11CETBT104004,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electrical & Electronics Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electrical & Electronics Engineering 2011-2012 IV Sem VIII,280,Security Fee,0,10000,0,0,0,0,0,0,0,
377,29-06-2011,2011-2012,2011-2012,AIE,RCPT,886746,11CETMT101003,11CETMT101003,Alumni,General,School of Computing Science & Engineering,M.Tech Computer Science Engineering,School of Computing Science,M.Tech Computer Science Engineering 2011-2012 II Sem IV,224,TUITION FEE,0,74000,0,0,0,0,0,0,0,
378,29-06-2011,2011-2012,2011-2012,AIE,RCPT,886746,11CETMT101003,11CETMT101003,Alumni,General,School of Computing Science & Engineering,M.Tech Computer Science Engineering,School of Computing Science,M.Tech Computer Science Engineering 2011-2012 II Sem IV,224,Security Fee,0,10000,0,0,0,0,0,0,0,
379,29-06-2011,2011-2012,2011-2012,AIE,RCPT,891057,11CETBT103005,11CETBT103005,No Information,General,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering 2011-2012 IV Sem VIII,238,TUITION FEE,0,128000,0,0,0,0,0,0,0,
380,29-06-2011,2011-2012,2011-2012,AIE,RCPT,891057,11CETBT103005,11CETBT103005,No Information,General,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering 2011-2012 IV Sem VIII,238,Security Fee,0,10000,0,0,0,0,0,0,0,
381,29-06-2011,2011-2012,2011-2012,AIE,RCPT,896492,11CETBT101044,11CETBT101044,No Information,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 I Sem II,225,TUITION FEE,0,96000,0,0,0,0,0,0,0,
382,29-06-2011,2011-2012,2011-2012,AIE,RCPT,896492,11CETBT101044,11CETBT101044,No Information,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 I Sem II,225,Ajustable_Excess_Amount,0,32000,0,0,0,0,0,0,0,
383,29-06-2011,2011-2012,2011-2012,AIE,RCPT,896492,11CETBT101044,11CETBT101044,No Information,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 I Sem II,225,Security Fee,0,10000,0,0,0,0,0,0,0,
384,29-06-2011,2011-2012,2011-2012,AIE,RCPT,896491,11CETBT101044,11CETBT101044,No Information,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 I Sem II,18398,TUITION FEE,0,32000,0,0,0,0,0,0,0,
385,29-06-2011,2011-2012,2011-2012,AIE,RCPT,896489,11CETBT101046,11CETBT101046,No Information,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 I Sem II,236,TUITION FEE,0,128000,0,0,0,0,0,0,0,
386,29-06-2011,2011-2012,2011-2012,AIE,RCPT,896489,11CETBT101046,11CETBT101046,No Information,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 I Sem II,236,Security Fee,0,10000,0,0,0,0,0,0,0,
387,29-06-2011,2011-2012,2011-2012,AIE,RCPT,896490,11CETBT101045,11CETBT101045,No Information,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 I Sem II,232,TUITION FEE,0,128000,0,0,0,0,0,0,0,
388,29-06-2011,2011-2012,2011-2012,AIE,RCPT,896490,11CETBT101045,11CETBT101045,No Information,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 I Sem II,232,Security Fee,0,10000,0,0,0,0,0,0,0,
389,29-06-2011,2011-2012,2011-2012,AIE,RCPT,896433,11CETBT101053,11CETBT101053,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,2842,TUITION FEE,0,128000,0,0,0,0,0,0,0,
390,29-06-2011,2011-2012,2011-2012,AIE,RCPT,896433,11CETBT101053,11CETBT101053,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,2842,Security Fee,0,10000,0,0,0,0,0,0,0,
391,29-06-2011,2011-2012,2011-2012,AIE,RCPT,896420,11CETBT101054,11CETBT101054,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,2844,TUITION FEE,0,128000,0,0,0,0,0,0,0,
392,29-06-2011,2011-2012,2011-2012,AIE,RCPT,896420,11CETBT101054,11CETBT101054,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,2844,Security Fee,0,10000,0,0,0,0,0,0,0,
393,29-06-2011,2011-2012,2011-2012,AIE,RCPT,893363,11CETBT102021,11CETBT102021,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,249,TUITION FEE,0,128000,0,0,0,0,0,0,0,
394,29-06-2011,2011-2012,2011-2012,AIE,RCPT,893363,11CETBT102021,11CETBT102021,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,249,Security Fee,0,10000,0,0,0,0,0,0,0,
395,29-06-2011,2011-2012,2011-2012,AIE,RCPT,893356,11CETBT102022,11CETBT102022,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,1948,TUITION FEE,0,128000,0,0,0,0,0,0,0,
396,29-06-2011,2011-2012,2011-2012,AIE,RCPT,893356,11CETBT102022,11CETBT102022,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,1948,Security Fee,0,10000,0,0,0,0,0,0,0,
397,29-06-2011,2011-2012,2011-2012,AIE,RCPT,893344,11CETBT102023,11CETBT102023,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,277,Security Fee,0,10000,0,0,0,0,0,0,0,
398,29-06-2011,2011-2012,2011-2012,AIE,RCPT,893370,11CETBT102020,11CETBT102020,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,244,TUITION FEE,0,10000,0,0,0,0,0,0,0,
399,29-06-2011,2011-2012,2011-2012,AIE,RCPT,893371,11CETBT102020,11CETBT102020,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,243,TUITION FEE,0,118000,0,0,0,0,0,0,0,
400,29-06-2011,2011-2012,2011-2012,AIE,RCPT,893371,11CETBT102020,11CETBT102020,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,243,Security Fee,0,10000,0,0,0,0,0,0,0,
401,29-06-2011,2011-2012,2011-2012,AIE,RCPT,893387,11CETBT102018,11CETBT102018,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,239,TUITION FEE,0,128000,0,0,0,0,0,0,0,
402,29-06-2011,2011-2012,2011-2012,AIE,RCPT,893387,11CETBT102018,11CETBT102018,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,239,Security Fee,0,10000,0,0,0,0,0,0,0,
403,29-06-2011,2011-2012,2011-2012,AIE,RCPT,893381,11CETBT102019,11CETBT102019,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,240,TUITION FEE,0,128000,0,0,0,0,0,0,0,
404,29-06-2011,2011-2012,2011-2012,AIE,RCPT,893381,11CETBT102019,11CETBT102019,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,240,Security Fee,0,10000,0,0,0,0,0,0,0,
405,29-06-2011,2011-2012,2011-2012,AIE,RCPT,893343,11CETBT102023,11CETBT102023,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,278,TUITION FEE,0,70000,0,0,0,0,0,0,0,
406,29-06-2011,2011-2012,2011-2012,AIE,RCPT,893342,11CETBT102023,11CETBT102023,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,279,TUITION FEE,0,58000,0,0,0,0,0,0,0,
407,29-06-2011,2011-2012,2011-2012,AIE,RCPT,893325,11CETBT102026,11CETBT102026,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,2905,TUITION FEE,0,40000,0,0,0,0,0,0,0,
408,29-06-2011,2011-2012,2011-2012,AIE,RCPT,893324,11CETBT102026,11CETBT102026,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,2904,TUITION FEE,0,49000,0,0,0,0,0,0,0,
409,29-06-2011,2011-2012,2011-2012,AIE,RCPT,896412,11CETBT101055,11CETBT101055,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,3124,Ajustable_Excess_Amount,0,5100,0,0,0,0,0,0,0,
410,29-06-2011,2011-2012,2011-2012,AIE,RCPT,893327,11CETBT102026,11CETBT102026,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,2906,Ajustable_Excess_Amount,0,6000,0,0,0,0,0,0,0,
411,29-06-2011,2011-2012,2011-2012,AIE,RCPT,893328,11CETBT102025,11CETBT102025,No Information,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 I Sem II,292,TUITION FEE,0,128000,0,0,0,0,0,0,0,
412,29-06-2011,2011-2012,2011-2012,AIE,RCPT,893330,11CETBT102024,11CETBT102024,No Information,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 I Sem II,281,TUITION FEE,0,128000,0,0,0,0,0,0,0,
413,29-06-2011,2011-2012,2011-2012,AIE,RCPT,893330,11CETBT102024,11CETBT102024,No Information,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 I Sem II,281,Security Fee,0,10000,0,0,0,0,0,0,0,
414,29-06-2011,2011-2012,2011-2012,AIE,RCPT,893329,11CETBT102025,11CETBT102025,No Information,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 I Sem II,291,Security Fee,0,10000,0,0,0,0,0,0,0,
415,29-06-2011,2011-2012,2011-2012,AIE,RCPT,889304,11CETBT105024,11CETBT105024,No Information,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 I Sem II,233,TUITION FEE,0,128000,0,0,0,0,0,0,0,
416,29-06-2011,2011-2012,2011-2012,AIE,RCPT,889304,11CETBT105024,11CETBT105024,No Information,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 I Sem II,233,Security Fee,0,10000,0,0,0,0,0,0,0,
417,29-06-2011,2011-2012,2011-2012,AIE,RCPT,889269,11CETBT105029,11CETBT105029,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,274,TUITION FEE,0,128000,0,0,0,0,0,0,0,
418,29-06-2011,2011-2012,2011-2012,AIE,RCPT,889269,11CETBT105029,11CETBT105029,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,274,Security Fee,0,10000,0,0,0,0,0,0,0,
419,29-06-2011,2011-2012,2011-2012,AIE,RCPT,885622,11COMMBA101027,11COMMBA101027,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,235,TUITION FEE,0,128000,0,0,0,0,0,0,0,
420,29-06-2011,2011-2012,2011-2012,AIE,RCPT,885622,11COMMBA101027,11COMMBA101027,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,235,Security Fee,0,10000,0,0,0,0,0,0,0,
